userid,accountid,Order,ActualDate,month,type
hramirez,53,LWA5773,1/13/2021,1,outbound
hramirez,53,PO05022,1/4/2021,1,outbound
hramirez,53,PO063011,1/20/2021,1,outbound
hramirez,71,18357396,1/29/2021,1,outbound
hramirez,71,18378256,1/18/2021,1,outbound
hramirez,71,18388697,1/7/2021,1,outbound
hramirez,71,18391596,1/18/2021,1,outbound
hramirez,71,18392576,1/6/2021,1,outbound
hramirez,71,18396327,1/15/2021,1,outbound
hramirez,71,18414479-1,1/5/2021,1,outbound
hramirez,71,18430802,1/22/2021,1,outbound
hramirez,71,18433514,1/12/2021,1,outbound
hramirez,71,18433730,1/8/2021,1,outbound
hramirez,71,18436605,1/12/2021,1,outbound
hramirez,71,18441262,1/15/2021,1,outbound
hramirez,71,18446008,1/13/2021,1,outbound
hramirez,71,18453058,1/21/2021,1,outbound
hramirez,71,18457714,1/5/2021,1,outbound
hramirez,71,18459910,1/4/2021,1,outbound
hramirez,71,18464124,1/21/2021,1,outbound
hramirez,71,18464130,1/12/2021,1,outbound
hramirez,71,18467348,1/11/2021,1,outbound
hramirez,71,18467415,1/6/2021,1,outbound
hramirez,71,18469528,1/6/2021,1,outbound
hramirez,71,18470454,1/8/2021,1,outbound
hramirez,71,18470494,1/5/2021,1,outbound
hramirez,71,18472052,1/29/2021,1,outbound
hramirez,71,18476069,1/6/2021,1,outbound
hramirez,71,18476095,1/6/2021,1,outbound
hramirez,71,18476111,1/11/2021,1,outbound
hramirez,71,18476255,1/6/2021,1,outbound
hramirez,71,18476276,1/11/2021,1,outbound
hramirez,71,18477969,1/7/2021,1,outbound
hramirez,71,18480074,1/7/2021,1,outbound
hramirez,71,18480247-1,1/12/2021,1,outbound
hramirez,71,18482484,1/12/2021,1,outbound
hramirez,71,18482504,1/27/2021,1,outbound
hramirez,71,18484963,1/28/2021,1,outbound
hramirez,71,18490210,1/28/2021,1,outbound
hramirez,71,18492946,1/15/2021,1,outbound
hramirez,71,18495425,1/22/2021,1,outbound
hramirez,71,18495480,1/21/2021,1,outbound
hramirez,71,18498127,1/19/2021,1,outbound
hramirez,71,18498373,1/25/2021,1,outbound
hramirez,71,18501024,1/26/2021,1,outbound
hramirez,71,18503984,1/22/2021,1,outbound
hramirez,71,18504090,1/25/2021,1,outbound
hramirez,71,18507173,1/27/2021,1,outbound
hramirez,71,18507181,1/26/2021,1,outbound
hramirez,71,18507193,1/25/2021,1,outbound
hramirez,71,18509671,1/28/2021,1,outbound
hramirez,71,18512418,1/26/2021,1,outbound
hramirez,71,18514706,1/27/2021,1,outbound
hramirez,71,18515043,1/27/2021,1,outbound
hramirez,71,18520803,1/29/2021,1,outbound
hramirez,71,18520831,1/29/2021,1,outbound
hramirez,72,28713,1/22/2021,1,outbound
hramirez,72,28808,1/5/2021,1,outbound
hramirez,72,28828,1/8/2021,1,outbound
hramirez,72,28846,1/12/2021,1,outbound
hramirez,72,28854,1/14/2021,1,outbound
hramirez,72,28859,1/19/2021,1,outbound
hramirez,72,28861,1/19/2021,1,outbound
hramirez,72,28874,1/20/2021,1,outbound
hramirez,72,28940,1/28/2021,1,outbound
hramirez,88,ABF-PA86826-100 CHP,1/11/2021,1,outbound
hramirez,88,CLA-PC042582-1775 CHP,1/4/2021,1,outbound
hramirez,88,CLA-PC044232-30VEL,1/4/2021,1,outbound
hramirez,99,4002349,1/4/2021,1,outbound
hramirez,99,4002369,1/13/2021,1,outbound
hramirez,99,4002389,1/18/2021,1,outbound
hramirez,99,4002390,1/25/2021,1,outbound
mhernandez,170,ADJ S42619,1/18/2021,1,outbound
mhernandez,170,S41061,1/18/2021,1,outbound
mhernandez,170,S41173,1/18/2021,1,outbound
mhernandez,170,S41340-1,1/18/2021,1,outbound
mhernandez,170,S41342,1/18/2021,1,outbound
mhernandez,170,S41446,1/18/2021,1,outbound
mhernandez,170,S41449,1/18/2021,1,outbound
mhernandez,170,S41480,1/18/2021,1,outbound
mhernandez,170,S41497,1/18/2021,1,outbound
mhernandez,170,S41714-1,1/18/2021,1,outbound
mhernandez,170,S41767,1/18/2021,1,outbound
mhernandez,170,S41767-1,1/15/2021,1,outbound
mhernandez,170,S41768,1/18/2021,1,outbound
mhernandez,170,S41863,1/18/2021,1,outbound
mhernandez,170,S41870,1/18/2021,1,outbound
mhernandez,170,S41972-1,1/15/2021,1,outbound
mhernandez,170,S42059-1,1/19/2021,1,outbound
mhernandez,170,S42174-1,1/15/2021,1,outbound
mhernandez,170,S42257,1/18/2021,1,outbound
mhernandez,170,S42332,1/19/2021,1,outbound
mhernandez,170,S42362,1/5/2021,1,outbound
mhernandez,170,S42415,1/19/2021,1,outbound
mhernandez,170,S42455,1/18/2021,1,outbound
mhernandez,170,S42463-1,1/19/2021,1,outbound
mhernandez,170,S42476,1/18/2021,1,outbound
mhernandez,170,S42506,1/15/2021,1,outbound
mhernandez,170,S42526,1/18/2021,1,outbound
mhernandez,170,S42587-2,1/19/2021,1,outbound
mhernandez,170,S42588,1/15/2021,1,outbound
mhernandez,170,S42609,1/18/2021,1,outbound
mhernandez,170,S42612,1/18/2021,1,outbound
mhernandez,170,S42613,1/19/2021,1,outbound
mhernandez,170,S42614,1/18/2021,1,outbound
mhernandez,170,S42615,1/15/2021,1,outbound
mhernandez,170,S42616,1/15/2021,1,outbound
mhernandez,170,S42617,1/15/2021,1,outbound
mhernandez,170,S42620,1/18/2021,1,outbound
mhernandez,170,S42621,1/15/2021,1,outbound
mhernandez,170,S42624,1/18/2021,1,outbound
mhernandez,170,S42625,1/18/2021,1,outbound
mhernandez,205,1,1/28/2021,1,outbound
mhernandez,205,CVS INSTANT NICK CARE,1/22/2021,1,outbound
mhernandez,269,ADJ ORD311661,1/19/2021,1,outbound
mhernandez,269,ADJ ORD311779,1/20/2021,1,outbound
mhernandez,269,BK053756,1/5/2021,1,outbound
mhernandez,269,BK053799,1/18/2021,1,outbound
mhernandez,269,BK054015,1/27/2021,1,outbound
mhernandez,269,BK054676,1/4/2021,1,outbound
mhernandez,269,BK055194,1/15/2021,1,outbound
mhernandez,269,BK055223,1/13/2021,1,outbound
mhernandez,269,BK055529,1/27/2021,1,outbound
mhernandez,269,BK055652,1/8/2021,1,outbound
mhernandez,269,BK055766,1/21/2021,1,outbound
mhernandez,269,BK055857,1/4/2021,1,outbound
mhernandez,269,BK056259,1/27/2021,1,outbound
mhernandez,269,BK056473,1/26/2021,1,outbound
mhernandez,269,ORD309887,1/12/2021,1,outbound
mhernandez,269,ORD310094,1/4/2021,1,outbound
mhernandez,269,ORD310233,1/4/2021,1,outbound
mhernandez,269,ORD310324,1/14/2021,1,outbound
mhernandez,269,ORD310423,1/14/2021,1,outbound
mhernandez,269,ORD310742,1/8/2021,1,outbound
mhernandez,269,ORD310815,1/14/2021,1,outbound
mhernandez,269,ORD310827,1/8/2021,1,outbound
mhernandez,269,ORD310844,1/4/2021,1,outbound
mhernandez,269,ORD310856,1/15/2021,1,outbound
mhernandez,269,ORD310866,1/5/2021,1,outbound
mhernandez,269,ORD310878,1/8/2021,1,outbound
mhernandez,269,ORD310911,1/6/2021,1,outbound
mhernandez,269,ORD310941,1/7/2021,1,outbound
mhernandez,269,ORD310954,1/8/2021,1,outbound
mhernandez,269,ORD310965,1/4/2021,1,outbound
mhernandez,269,ORD311010,1/8/2021,1,outbound
mhernandez,269,ORD311019,1/6/2021,1,outbound
mhernandez,269,ORD311022,1/5/2021,1,outbound
mhernandez,269,ORD311032,1/8/2021,1,outbound
mhernandez,269,ORD311038,1/8/2021,1,outbound
mhernandez,269,ORD311047,1/5/2021,1,outbound
mhernandez,269,ORD311058,1/12/2021,1,outbound
mhernandez,269,ORD311090,1/6/2021,1,outbound
mhernandez,269,ORD311099,1/13/2021,1,outbound
mhernandez,269,ORD311103,1/8/2021,1,outbound
mhernandez,269,ORD311110,1/8/2021,1,outbound
mhernandez,269,ORD311119,1/6/2021,1,outbound
mhernandez,269,ORD311164,1/7/2021,1,outbound
mhernandez,269,ORD311170,1/8/2021,1,outbound
mhernandez,269,ORD311201,1/8/2021,1,outbound
mhernandez,269,ORD311211,1/14/2021,1,outbound
mhernandez,269,ORD311216,1/8/2021,1,outbound
mhernandez,269,ORD311236,1/27/2021,1,outbound
mhernandez,269,ORD311249,1/8/2021,1,outbound
mhernandez,269,ORD311252,1/8/2021,1,outbound
mhernandez,269,ORD311253,1/12/2021,1,outbound
mhernandez,269,ORD311278,1/22/2021,1,outbound
mhernandez,269,ORD311310,1/12/2021,1,outbound
mhernandez,269,ORD311317,1/11/2021,1,outbound
mhernandez,269,ORD311349,1/18/2021,1,outbound
mhernandez,269,ORD311352,1/13/2021,1,outbound
mhernandez,269,ORD311363,1/13/2021,1,outbound
mhernandez,269,ORD311378,1/12/2021,1,outbound
mhernandez,269,ORD311388,1/13/2021,1,outbound
mhernandez,269,ORD311416,1/15/2021,1,outbound
mhernandez,269,ORD311429,1/14/2021,1,outbound
mhernandez,269,ORD311442,1/13/2021,1,outbound
mhernandez,269,ORD311461,1/15/2021,1,outbound
mhernandez,269,ORD311463,1/13/2021,1,outbound
mhernandez,269,ORD311480,1/13/2021,1,outbound
mhernandez,269,ORD311489,1/15/2021,1,outbound
mhernandez,269,ORD311509,1/19/2021,1,outbound
mhernandez,269,ORD311520,1/15/2021,1,outbound
mhernandez,269,ORD311534,1/15/2021,1,outbound
mhernandez,269,ORD311553,1/15/2021,1,outbound
mhernandez,269,ORD311562,1/18/2021,1,outbound
mhernandez,269,ORD311569,1/15/2021,1,outbound
mhernandez,269,ORD311575,1/15/2021,1,outbound
mhernandez,269,ORD311590,1/18/2021,1,outbound
mhernandez,269,ORD311606,1/18/2021,1,outbound
mhernandez,269,ORD311661,1/19/2021,1,outbound
mhernandez,269,ORD311663,1/18/2021,1,outbound
mhernandez,269,ORD311704,1/19/2021,1,outbound
mhernandez,269,ORD311711,1/19/2021,1,outbound
mhernandez,269,ORD311718,1/22/2021,1,outbound
mhernandez,269,ORD311747,1/26/2021,1,outbound
mhernandez,269,ORD311753,1/20/2021,1,outbound
mhernandez,269,ORD311764,1/20/2021,1,outbound
mhernandez,269,ORD311766,1/20/2021,1,outbound
mhernandez,269,ORD311779,1/21/2021,1,outbound
mhernandez,269,ORD311780,1/20/2021,1,outbound
mhernandez,269,ORD311789,1/25/2021,1,outbound
mhernandez,269,ORD311828,1/22/2021,1,outbound
mhernandez,269,ORD311838,1/21/2021,1,outbound
mhernandez,269,ORD311842,1/22/2021,1,outbound
mhernandez,269,ORD311870,1/29/2021,1,outbound
mhernandez,269,ORD311892,1/21/2021,1,outbound
mhernandez,269,ORD311897,1/22/2021,1,outbound
mhernandez,269,ORD311935,1/29/2021,1,outbound
mhernandez,269,ORD311948,1/28/2021,1,outbound
mhernandez,269,ORD311980,1/25/2021,1,outbound
mhernandez,269,ORD312015,1/25/2021,1,outbound
mhernandez,269,ORD312016,1/26/2021,1,outbound
mhernandez,269,ORD312033,1/27/2021,1,outbound
mhernandez,269,ORD312107,1/29/2021,1,outbound
mhernandez,269,ORD312141,1/28/2021,1,outbound
mhernandez,269,ORD312145,1/27/2021,1,outbound
mhernandez,269,ORD312173,1/27/2021,1,outbound
mhernandez,269,ORD312184,1/29/2021,1,outbound
mhernandez,269,ORD312186,1/29/2021,1,outbound
mhernandez,269,ORD312207,1/29/2021,1,outbound
mhernandez,269,ORD312249,1/28/2021,1,outbound
mhernandez,269,ORD312264,1/28/2021,1,outbound
mhernandez,269,ORD312280,1/28/2021,1,outbound
mhernandez,269,ORD312287,1/29/2021,1,outbound
mhernandez,269,ORD312313,1/29/2021,1,outbound
mhernandez,269,ORD312330,1/29/2021,1,outbound
mhernandez,314,DISCARD DAMAGED PRODUCT,1/11/2021,1,outbound
mhernandez,314,LD-COFFIN,1/29/2021,1,outbound
mhernandez,314,LDSHIPPERS1,1/29/2021,1,outbound
mhernandez,314,LDSHIPPERS1.2,1/29/2021,1,outbound
mhernandez,98,ADJ CARBON FIBER SAMPLES,1/8/2021,1,outbound
mhernandez,98,ADJ CTP905 SAMPLE CUTS,1/5/2021,1,outbound
mhernandez,98,ADJ RAPPER EXTREME SAMPLES,1/22/2021,1,outbound
mhernandez,98,ADJ TRA-6602-M SAMPLES,1/18/2021,1,outbound
mhernandez,98,ADJ VA-RAY212703 SAMPLE,1/12/2021,1,outbound
mhernandez,98,ADJ VES-100 NFR SAMPLE,1/7/2021,1,outbound
mhernandez,98,CARBON FIBER SAMPLES,1/8/2021,1,outbound
mhernandez,98,CTP905 SAMPLE,1/5/2021,1,outbound
mhernandez,98,RAPPER EXTREME CUT SAMPLES,1/21/2021,1,outbound
mhernandez,98,STO015052,1/7/2021,1,outbound
mhernandez,98,STO0151464 & STO0156194,1/19/2021,1,outbound
mhernandez,98,STO0151786,1/20/2021,1,outbound
mhernandez,98,STO0152432,1/12/2021,1,outbound
mhernandez,98,STO0152616,1/22/2021,1,outbound
mhernandez,98,STO0152784,1/8/2021,1,outbound
mhernandez,98,STO0152828,1/8/2021,1,outbound
mhernandez,98,STO0153066,1/11/2021,1,outbound
mhernandez,98,STO0153066 - 2,1/11/2021,1,outbound
mhernandez,98,STO0153294,1/8/2021,1,outbound
mhernandez,98,STO0153754,1/8/2021,1,outbound
mhernandez,98,STO0153757,1/8/2021,1,outbound
mhernandez,98,STO0154195,1/20/2021,1,outbound
mhernandez,98,STO0154455,1/26/2021,1,outbound
mhernandez,98,STO0154506,1/14/2021,1,outbound
mhernandez,98,STO0154954,1/26/2021,1,outbound
mhernandez,98,STO0155019,1/19/2021,1,outbound
mhernandez,98,STO0155028,1/27/2021,1,outbound
mhernandez,98,STO0155053,1/27/2021,1,outbound
mhernandez,98,STO0155258,1/7/2021,1,outbound
mhernandez,98,STO0155457,1/20/2021,1,outbound
mhernandez,98,STO0155513,1/14/2021,1,outbound
mhernandez,98,STO0155518,1/8/2021,1,outbound
mhernandez,98,STO0155610,1/18/2021,1,outbound
mhernandez,98,STO0155676,1/21/2021,1,outbound
mhernandez,98,STO0155728,1/8/2021,1,outbound
mhernandez,98,STO0155775 & STO0153616,1/12/2021,1,outbound
mhernandez,98,STO0155799 & STO0156046,1/8/2021,1,outbound
mhernandez,98,STO0155828 & STO0155828,1/13/2021,1,outbound
mhernandez,98,STO0155866,1/4/2021,1,outbound
mhernandez,98,STO0155870,1/5/2021,1,outbound
mhernandez,98,STO0155871,1/4/2021,1,outbound
mhernandez,98,STO0155874,1/4/2021,1,outbound
mhernandez,98,STO0155878,1/4/2021,1,outbound
mhernandez,98,STO0155880,1/4/2021,1,outbound
mhernandez,98,STO0155882,1/6/2021,1,outbound
mhernandez,98,STO0155889,1/20/2021,1,outbound
mhernandez,98,STO0155893,1/12/2021,1,outbound
mhernandez,98,STO0155894,1/4/2021,1,outbound
mhernandez,98,STO0155897,1/4/2021,1,outbound
mhernandez,98,STO0155901,1/4/2021,1,outbound
mhernandez,98,STO0155903,1/7/2021,1,outbound
mhernandez,98,STO0155905,1/5/2021,1,outbound
mhernandez,98,STO0155906,1/28/2021,1,outbound
mhernandez,98,STO0155912,1/7/2021,1,outbound
mhernandez,98,STO0155923,1/8/2021,1,outbound
mhernandez,98,STO0155930,1/4/2021,1,outbound
mhernandez,98,STO0155942,1/4/2021,1,outbound
mhernandez,98,STO0155945,1/7/2021,1,outbound
mhernandez,98,STO0155952,1/5/2021,1,outbound
mhernandez,98,STO0155964,1/5/2021,1,outbound
mhernandez,98,STO0155966,1/5/2021,1,outbound
mhernandez,98,STO0155967,1/5/2021,1,outbound
mhernandez,98,STO0155969,1/6/2021,1,outbound
mhernandez,98,STO0155970,1/5/2021,1,outbound
mhernandez,98,STO0155971,1/11/2021,1,outbound
mhernandez,98,STO0155972,1/7/2021,1,outbound
mhernandez,98,STO0155974,1/5/2021,1,outbound
mhernandez,98,STO0155975,1/6/2021,1,outbound
mhernandez,98,STO0155977,1/5/2021,1,outbound
mhernandez,98,STO0155981,1/8/2021,1,outbound
mhernandez,98,STO0155983,1/5/2021,1,outbound
mhernandez,98,STO0155987,1/5/2021,1,outbound
mhernandez,98,STO0155992,1/5/2021,1,outbound
mhernandez,98,STO0155997,1/6/2021,1,outbound
mhernandez,98,STO0156000,1/13/2021,1,outbound
mhernandez,98,STO0156004,1/7/2021,1,outbound
mhernandez,98,STO0156005,1/6/2021,1,outbound
mhernandez,98,STO0156006,1/7/2021,1,outbound
mhernandez,98,STO0156012,1/12/2021,1,outbound
mhernandez,98,STO0156013,1/12/2021,1,outbound
mhernandez,98,STO0156015,1/7/2021,1,outbound
mhernandez,98,STO0156019,1/7/2021,1,outbound
mhernandez,98,STO0156020,1/7/2021,1,outbound
mhernandez,98,STO0156022,1/12/2021,1,outbound
mhernandez,98,STO0156024+2,1/7/2021,1,outbound
mhernandez,98,STO0156025,1/7/2021,1,outbound
mhernandez,98,STO0156027,1/7/2021,1,outbound
mhernandez,98,STO0156030,1/7/2021,1,outbound
mhernandez,98,STO0156031,1/7/2021,1,outbound
mhernandez,98,STO0156035,1/7/2021,1,outbound
mhernandez,98,STO0156037,1/7/2021,1,outbound
mhernandez,98,STO0156048,1/7/2021,1,outbound
mhernandez,98,STO0156050,1/6/2021,1,outbound
mhernandez,98,STO0156053,1/6/2021,1,outbound
mhernandez,98,STO0156056,1/8/2021,1,outbound
mhernandez,98,STO0156058,1/7/2021,1,outbound
mhernandez,98,STO0156061,1/7/2021,1,outbound
mhernandez,98,STO0156064,1/8/2021,1,outbound
mhernandez,98,STO0156065,1/7/2021,1,outbound
mhernandez,98,STO0156067,1/7/2021,1,outbound
mhernandez,98,STO0156068 - 69,1/12/2021,1,outbound
mhernandez,98,STO0156070,1/7/2021,1,outbound
mhernandez,98,STO0156072,1/7/2021,1,outbound
mhernandez,98,STO0156073,1/7/2021,1,outbound
mhernandez,98,STO0156076,1/7/2021,1,outbound
mhernandez,98,STO0156078,1/7/2021,1,outbound
mhernandez,98,STO0156079  STO0156080,1/11/2021,1,outbound
mhernandez,98,STO0156081,1/7/2021,1,outbound
mhernandez,98,STO0156082,1/7/2021,1,outbound
mhernandez,98,STO0156083,1/7/2021,1,outbound
mhernandez,98,STO0156084,1/7/2021,1,outbound
mhernandez,98,STO0156085,1/7/2021,1,outbound
mhernandez,98,"STO0156087,8",1/13/2021,1,outbound
mhernandez,98,STO0156090,1/8/2021,1,outbound
mhernandez,98,STO0156095,1/8/2021,1,outbound
mhernandez,98,STO0156096,1/11/2021,1,outbound
mhernandez,98,STO0156097,1/8/2021,1,outbound
mhernandez,98,STO0156098,1/8/2021,1,outbound
mhernandez,98,STO0156105,1/15/2021,1,outbound
mhernandez,98,STO0156111,1/20/2021,1,outbound
mhernandez,98,STO0156113,1/25/2021,1,outbound
mhernandez,98,STO0156116,1/8/2021,1,outbound
mhernandez,98,STO0156119,1/11/2021,1,outbound
mhernandez,98,STO0156122,1/11/2021,1,outbound
mhernandez,98,STO0156123,1/12/2021,1,outbound
mhernandez,98,"STO0156125,39,40,1,2",1/11/2021,1,outbound
mhernandez,98,STO0156129,1/11/2021,1,outbound
mhernandez,98,STO0156131,1/11/2021,1,outbound
mhernandez,98,STO0156132,1/12/2021,1,outbound
mhernandez,98,STO0156134,1/11/2021,1,outbound
mhernandez,98,STO0156135,1/25/2021,1,outbound
mhernandez,98,STO0156136,1/11/2021,1,outbound
mhernandez,98,STO0156138,1/11/2021,1,outbound
mhernandez,98,STO0156145-46,1/12/2021,1,outbound
mhernandez,98,STO0156150,1/12/2021,1,outbound
mhernandez,98,STO0156152,1/11/2021,1,outbound
mhernandez,98,STO0156153,1/11/2021,1,outbound
mhernandez,98,"STO0156158,59",1/13/2021,1,outbound
mhernandez,98,STO0156167,1/18/2021,1,outbound
mhernandez,98,STO0156169,1/12/2021,1,outbound
mhernandez,98,STO0156171,1/12/2021,1,outbound
mhernandez,98,STO0156172,1/14/2021,1,outbound
mhernandez,98,STO0156173,1/12/2021,1,outbound
mhernandez,98,STO0156177,1/18/2021,1,outbound
mhernandez,98,STO0156179,1/13/2021,1,outbound
mhernandez,98,STO0156185,1/13/2021,1,outbound
mhernandez,98,STO0156186,1/12/2021,1,outbound
mhernandez,98,STO0156187,1/12/2021,1,outbound
mhernandez,98,STO0156188,1/14/2021,1,outbound
mhernandez,98,STO0156189,1/15/2021,1,outbound
mhernandez,98,STO0156190,1/14/2021,1,outbound
mhernandez,98,STO0156204,1/14/2021,1,outbound
mhernandez,98,STO0156212,1/12/2021,1,outbound
mhernandez,98,STO0156217,1/18/2021,1,outbound
mhernandez,98,STO0156219,1/13/2021,1,outbound
mhernandez,98,STO0156221,1/14/2021,1,outbound
mhernandez,98,STO0156222,1/18/2021,1,outbound
mhernandez,98,STO0156223,1/13/2021,1,outbound
mhernandez,98,STO0156224,1/20/2021,1,outbound
mhernandez,98,STO0156226,1/13/2021,1,outbound
mhernandez,98,STO0156227,1/14/2021,1,outbound
mhernandez,98,STO0156228,1/18/2021,1,outbound
mhernandez,98,STO0156229,1/14/2021,1,outbound
mhernandez,98,STO0156234,1/14/2021,1,outbound
mhernandez,98,STO0156235,1/13/2021,1,outbound
mhernandez,98,STO0156237,1/13/2021,1,outbound
mhernandez,98,STO0156238,1/14/2021,1,outbound
mhernandez,98,STO0156239,1/18/2021,1,outbound
mhernandez,98,STO0156247,1/14/2021,1,outbound
mhernandez,98,STO0156249,1/13/2021,1,outbound
mhernandez,98,STO0156252,1/13/2021,1,outbound
mhernandez,98,STO0156253,1/15/2021,1,outbound
mhernandez,98,STO0156255,1/19/2021,1,outbound
mhernandez,98,STO0156257,1/15/2021,1,outbound
mhernandez,98,STO0156261,1/14/2021,1,outbound
mhernandez,98,STO0156263,1/13/2021,1,outbound
mhernandez,98,STO0156267,1/15/2021,1,outbound
mhernandez,98,STO0156268,1/14/2021,1,outbound
mhernandez,98,STO0156269,1/14/2021,1,outbound
mhernandez,98,STO0156272,1/14/2021,1,outbound
mhernandez,98,STO0156273,1/14/2021,1,outbound
mhernandez,98,STO0156280,1/20/2021,1,outbound
mhernandez,98,STO0156290,1/15/2021,1,outbound
mhernandez,98,STO0156293,1/20/2021,1,outbound
mhernandez,98,STO0156296,1/15/2021,1,outbound
mhernandez,98,STO0156302,1/21/2021,1,outbound
mhernandez,98,STO0156306,1/18/2021,1,outbound
mhernandez,98,STO0156307,1/15/2021,1,outbound
mhernandez,98,STO0156308,1/15/2021,1,outbound
mhernandez,98,STO0156313,1/18/2021,1,outbound
mhernandez,98,STO0156314,1/15/2021,1,outbound
mhernandez,98,STO0156318,1/15/2021,1,outbound
mhernandez,98,STO0156323 STO0156324 STO0156332,1/18/2021,1,outbound
mhernandez,98,STO0156325,1/18/2021,1,outbound
mhernandez,98,STO0156326,1/20/2021,1,outbound
mhernandez,98,STO0156330,1/20/2021,1,outbound
mhernandez,98,STO0156334,1/19/2021,1,outbound
mhernandez,98,STO0156343,1/18/2021,1,outbound
mhernandez,98,STO0156346,1/20/2021,1,outbound
mhernandez,98,STO0156351,1/20/2021,1,outbound
mhernandez,98,STO0156352,1/20/2021,1,outbound
mhernandez,98,STO0156353,1/20/2021,1,outbound
mhernandez,98,STO0156354,1/26/2021,1,outbound
mhernandez,98,STO0156357,1/20/2021,1,outbound
mhernandez,98,STO0156358,1/21/2021,1,outbound
mhernandez,98,STO0156359,1/20/2021,1,outbound
mhernandez,98,STO0156360,1/19/2021,1,outbound
mhernandez,98,STO0156365,1/20/2021,1,outbound
mhernandez,98,STO0156367,1/21/2021,1,outbound
mhernandez,98,STO0156370,1/19/2021,1,outbound
mhernandez,98,STO0156375,1/20/2021,1,outbound
mhernandez,98,STO0156376,1/20/2021,1,outbound
mhernandez,98,STO0156380,1/19/2021,1,outbound
mhernandez,98,"STO0156382,3",1/20/2021,1,outbound
mhernandez,98,STO0156384,1/19/2021,1,outbound
mhernandez,98,STO0156388,1/21/2021,1,outbound
mhernandez,98,STO0156391,1/21/2021,1,outbound
mhernandez,98,STO0156392,1/27/2021,1,outbound
mhernandez,98,STO0156393,1/21/2021,1,outbound
mhernandez,98,STO0156395,1/21/2021,1,outbound
mhernandez,98,STO0156396,1/26/2021,1,outbound
mhernandez,98,STO0156398,1/21/2021,1,outbound
mhernandez,98,STO0156400,1/21/2021,1,outbound
mhernandez,98,STO0156403,1/21/2021,1,outbound
mhernandez,98,STO0156406,1/21/2021,1,outbound
mhernandez,98,STO0156409,1/21/2021,1,outbound
mhernandez,98,STO0156410,1/26/2021,1,outbound
mhernandez,98,STO0156411,1/22/2021,1,outbound
mhernandez,98,STO0156414,1/21/2021,1,outbound
mhernandez,98,STO0156415,1/21/2021,1,outbound
mhernandez,98,STO0156416,1/21/2021,1,outbound
mhernandez,98,STO0156421,1/21/2021,1,outbound
mhernandez,98,STO0156423,1/25/2021,1,outbound
mhernandez,98,STO0156427,1/26/2021,1,outbound
mhernandez,98,STO0156429,1/21/2021,1,outbound
mhernandez,98,STO0156432,1/21/2021,1,outbound
mhernandez,98,STO0156433,1/21/2021,1,outbound
mhernandez,98,STO0156434,1/22/2021,1,outbound
mhernandez,98,STO0156441,1/22/2021,1,outbound
mhernandez,98,STO0156452,1/21/2021,1,outbound
mhernandez,98,STO0156454,1/21/2021,1,outbound
mhernandez,98,STO0156456,1/22/2021,1,outbound
mhernandez,98,STO0156458,1/21/2021,1,outbound
mhernandez,98,STO0156462,1/21/2021,1,outbound
mhernandez,98,STO0156464,1/26/2021,1,outbound
mhernandez,98,STO0156468,1/25/2021,1,outbound
mhernandez,98,STO0156469,1/25/2021,1,outbound
mhernandez,98,STO0156472,1/26/2021,1,outbound
mhernandez,98,STO0156474,1/29/2021,1,outbound
mhernandez,98,STO0156475,1/25/2021,1,outbound
mhernandez,98,STO0156484,1/26/2021,1,outbound
mhernandez,98,STO0156487,1/28/2021,1,outbound
mhernandez,98,STO0156489,1/28/2021,1,outbound
mhernandez,98,STO0156490,1/26/2021,1,outbound
mhernandez,98,STO0156492,1/26/2021,1,outbound
mhernandez,98,STO0156496,1/25/2021,1,outbound
mhernandez,98,STO0156498,1/25/2021,1,outbound
mhernandez,98,STO0156505,1/26/2021,1,outbound
mhernandez,98,STO0156506,1/28/2021,1,outbound
mhernandez,98,STO0156512,1/28/2021,1,outbound
mhernandez,98,STO0156513,1/25/2021,1,outbound
mhernandez,98,STO0156516,1/26/2021,1,outbound
mhernandez,98,STO0156519,1/25/2021,1,outbound
mhernandez,98,STO0156522,1/25/2021,1,outbound
mhernandez,98,STO0156524,1/26/2021,1,outbound
mhernandez,98,STO0156532,1/26/2021,1,outbound
mhernandez,98,STO0156533,1/28/2021,1,outbound
mhernandez,98,STO0156534,1/26/2021,1,outbound
mhernandez,98,STO0156535,1/26/2021,1,outbound
mhernandez,98,STO0156536,1/26/2021,1,outbound
mhernandez,98,STO0156537,1/26/2021,1,outbound
mhernandez,98,STO0156539,1/26/2021,1,outbound
mhernandez,98,"STO0156543,596",1/27/2021,1,outbound
mhernandez,98,STO0156544,1/26/2021,1,outbound
mhernandez,98,STO0156546,1/26/2021,1,outbound
mhernandez,98,STO0156547 - 48,1/27/2021,1,outbound
mhernandez,98,STO0156549,1/27/2021,1,outbound
mhernandez,98,STO0156550,1/26/2021,1,outbound
mhernandez,98,STO0156557,1/28/2021,1,outbound
mhernandez,98,STO0156559,1/26/2021,1,outbound
mhernandez,98,STO0156560,1/26/2021,1,outbound
mhernandez,98,STO0156568,1/26/2021,1,outbound
mhernandez,98,STO0156569,1/26/2021,1,outbound
mhernandez,98,STO0156576,1/28/2021,1,outbound
mhernandez,98,STO0156583,1/29/2021,1,outbound
mhernandez,98,STO0156584,1/26/2021,1,outbound
mhernandez,98,STO0156585,1/26/2021,1,outbound
mhernandez,98,STO0156586,1/27/2021,1,outbound
