userid,accountid,doc_number,id,actual_trans_ts,month,type,,,,
mhernandez,269,ORD312435,976321,2/2/2021,2,outbound,,,,
mhernandez,269,ORD312463,976350,2/3/2021,2,outbound,,,,
mhernandez,269,ORD312475,976413,2/2/2021,2,outbound,,,,
mhernandez,269,ORD312486,976569,2/2/2021,2,outbound,,,,
mhernandez,269,ORD312511,977541,2/4/2021,2,outbound,,,,
mhernandez,269,ORD312519,976760,2/3/2021,2,outbound,,,,
mhernandez,269,ORD312521,976761,2/3/2021,2,outbound,,,,
mhernandez,269,ORD312524,976765,2/4/2021,2,outbound,,,,
mhernandez,269,ORD312543,976797,2/4/2021,2,outbound,,,,
mhernandez,269,ORD312544,977278,2/4/2021,2,outbound,,,,
mhernandez,269,ORD312569,977279,2/10/2021,2,outbound,,,,
mhernandez,269,ORD312594,979235,2/12/2021,2,outbound,,,,
mhernandez,269,ORD312598,977280,2/5/2021,2,outbound,,,,
mhernandez,269,ORD312599,977281,2/9/2021,2,outbound,,,,
mhernandez,269,ORD312618,977327,2/5/2021,2,outbound,,,,
mhernandez,269,ORD312629,977443,2/4/2021,2,outbound,,,,
mhernandez,269,ORD312641,977475,2/4/2021,2,outbound,,,,
mhernandez,269,ORD312646,977476,2/10/2021,2,outbound,,,,
mhernandez,269,ORD312676,978204,2/9/2021,2,outbound,,,,
mhernandez,269,ORD312680,978679,2/10/2021,2,outbound,,,,
mhernandez,269,ORD312689,977608,2/8/2021,2,outbound,,,,
mhernandez,269,ORD312693,977609,2/5/2021,2,outbound,,,,
mhernandez,269,ORD312695,977610,2/8/2021,2,outbound,,,,
mhernandez,269,ORD312705,977847,2/8/2021,2,outbound,,,,
mhernandez,269,ORD312753,977880,2/8/2021,2,outbound,,,,
mhernandez,269,ORD312764,978033,2/8/2021,2,outbound,,,,
mhernandez,269,ORD312790,978205,2/9/2021,2,outbound,,,,
mhernandez,269,ORD312796,978206,2/9/2021,2,outbound,,,,
mhernandez,269,ORD312815,978215,2/9/2021,2,outbound,,,,
mhernandez,269,ORD312828,978216,2/10/2021,2,outbound,,,,
mhernandez,269,ORD312834,978217,2/9/2021,2,outbound,,,,
mhernandez,269,ORD312840,978248,2/18/2021,2,outbound,,,,
mhernandez,269,ORD312847,978249,2/12/2021,2,outbound,,,,
mhernandez,269,ORD312862,978361,2/15/2021,2,outbound,,,,
mhernandez,269,ORD312863,978312,2/9/2021,2,outbound,,,,
mhernandez,269,ORD312875,978506,2/10/2021,2,outbound,,,,
mhernandez,269,ORD312887,978507,2/10/2021,2,outbound,,,,
mhernandez,269,ORD312893,978508,2/18/2021,2,outbound,,,,
mhernandez,269,ORD312899,978509,2/10/2021,2,outbound,,,,
mhernandez,269,ORD312903,978510,2/10/2021,2,outbound,,,,
mhernandez,269,ORD312927,978680,2/10/2021,2,outbound,,,,
mhernandez,269,ORD312929,979244,2/12/2021,2,outbound,,,,
mhernandez,269,ORD312940,978769,2/12/2021,2,outbound,,,,
mhernandez,269,ORD312942,978770,2/11/2021,2,outbound,,,,
mhernandez,269,ORD312946,978771,2/15/2021,2,outbound,,,,
mhernandez,269,ORD312949,978772,2/12/2021,2,outbound,,,,
mhernandez,269,ORD312952,978784,2/16/2021,2,outbound,,,,
mhernandez,269,ORD312967,979368,2/12/2021,2,outbound,,,,
mhernandez,269,ORD312991,979015,2/12/2021,2,outbound,,,,
mhernandez,269,ORD312994,979373,2/23/2021,2,outbound,,,,
mhernandez,269,ORD312996,979047,2/16/2021,2,outbound,,,,
mhernandez,269,ORD312997,979430,2/12/2021,2,outbound,,,,
mhernandez,269,ORD312998,979048,2/11/2021,2,outbound,,,,
mhernandez,269,ORD313002,979236,2/12/2021,2,outbound,,,,
mhernandez,269,ORD313008,979237,2/12/2021,2,outbound,,,,
mhernandez,269,ORD313016,979238,2/12/2021,2,outbound,,,,
mhernandez,269,ORD313045,979250,2/12/2021,2,outbound,,,,
mhernandez,269,ORD313054,979342,2/15/2021,2,outbound,,,,
mhernandez,269,ORD313067,979374,2/12/2021,2,outbound,,,,
mhernandez,269,ORD313088,979431,2/16/2021,2,outbound,,,,
mhernandez,269,ORD313101,979595,2/15/2021,2,outbound,,,,
mhernandez,269,ORD313103,979592,2/15/2021,2,outbound,,,,
mhernandez,269,ORD313149,979762,2/16/2021,2,outbound,,,,
mhernandez,269,ORD313156,979768,2/17/2021,2,outbound,,,,
mhernandez,269,ORD313165,979763,2/17/2021,2,outbound,,,,
mhernandez,269,ORD313166,979764,2/17/2021,2,outbound,,,,
mhernandez,269,ORD313187,980224,2/18/2021,2,outbound,,,,
mhernandez,269,ORD313193,980168,2/17/2021,2,outbound,,,,
mhernandez,269,ORD313203,980169,2/17/2021,2,outbound,,,,
mhernandez,269,ORD313217,980174,2/26/2021,2,outbound,,,,
mhernandez,269,ORD313234,980170,2/17/2021,2,outbound,,,,
mhernandez,269,ORD313250,980171,2/17/2021,2,outbound,,,,
mhernandez,269,ORD313251,980172,2/23/2021,2,outbound,,,,
mhernandez,269,ORD313342,980833,2/19/2021,2,outbound,,,,
mhernandez,269,ORD313350,980814,2/19/2021,2,outbound,,,,
mhernandez,269,ORD313352,980815,2/22/2021,2,outbound,,,,
mhernandez,269,ORD313379,980834,2/19/2021,2,outbound,,,,
mhernandez,269,ORD313407,980916,2/22/2021,2,outbound,,,,
mhernandez,269,ORD313445,981590,2/23/2021,2,outbound,,,,
mhernandez,269,ORD313455,981214,2/26/2021,2,outbound,,,,
mhernandez,269,ORD313462,981299,2/22/2021,2,outbound,,,,
mhernandez,269,ORD313474,981591,2/24/2021,2,outbound,,,,
mhernandez,269,ORD313489,981592,2/26/2021,2,outbound,,,,
mhernandez,269,ORD313494,981596,2/26/2021,2,outbound,,,,
mhernandez,269,ORD313499,981597,2/23/2021,2,outbound,,,,
mhernandez,269,ORD313500,981598,2/25/2021,2,outbound,,,,
mhernandez,269,ORD313507,981593,2/23/2021,2,outbound,,,,
mhernandez,269,ORD313520,981594,2/23/2021,2,outbound,,,,
mhernandez,269,ORD313532,981660,2/23/2021,2,outbound,,,,
mhernandez,269,ORD313539,981661,2/23/2021,2,outbound,,,,
mhernandez,269,ORD313550,981722,2/23/2021,2,outbound,,,,
mhernandez,269,ORD313557,981738,2/23/2021,2,outbound,,,,
mhernandez,269,ORD313559,981739,2/24/2021,2,outbound,,,,
mhernandez,269,ORD313565,981896,2/24/2021,2,outbound,,,,
mhernandez,269,ORD313570,981897,2/24/2021,2,outbound,,,,
mhernandez,269,ORD313573,981898,2/24/2021,2,outbound,,,,
mhernandez,269,ORD313591,982185,2/25/2021,2,outbound,,,,
mhernandez,269,ORD313601,981900,2/25/2021,2,outbound,,,,
mhernandez,269,ORD313616,981907,2/24/2021,2,outbound,,,,
mhernandez,269,ORD313622,981992,2/24/2021,2,outbound,,,,
mhernandez,269,ORD313631,982101,2/24/2021,2,outbound,,,,
mhernandez,269,ORD313634,982102,2/24/2021,2,outbound,,,,
mhernandez,269,ORD313640,982103,2/24/2021,2,outbound,,,,
mhernandez,269,ORD313651,982186,2/25/2021,2,outbound,,,,
mhernandez,269,ORD313687,982593,2/26/2021,2,outbound,,,,
mhernandez,269,ORD313688,982594,2/26/2021,2,outbound,,,,
mhernandez,269,ORD313722,982595,2/26/2021,2,outbound,,,,
mhernandez,269,ORD313746,982625,2/26/2021,2,outbound,,,,
mhernandez,314,2189-1,979095,2/11/2021,2,outbound,,,,
mhernandez,314,FBA15Y69M60V,976088,2/10/2021,2,outbound,,,,
mhernandez,314,FBA15YPW7CPM,976084,2/10/2021,2,outbound,,,,
mhernandez,314,LD-CTX,978738,2/16/2021,2,outbound,,,,
mhernandez,314,LD-DTX,978773,2/16/2021,2,outbound,,,,
mhernandez,314,LD-OFL,978777,2/16/2021,2,outbound,,,,
mhernandez,314,LD-PPA,978774,2/15/2021,2,outbound,,,,
mhernandez,314,LD-SATX,978736,2/16/2021,2,outbound,,,,
mhernandez,86,135843.00,981019,2/25/2021,2,outbound,,,,
mhernandez,86,135848.00,981016,2/22/2021,2,outbound,,,,
mhernandez,86,135853.00,981017,2/25/2021,2,outbound,,,,
mhernandez,98,21801,982678,2/26/2021,2,outbound,,,,
mhernandez,98,ADJ FOR IND-8760-NFR,975891,2/9/2021,2,outbound,,,,
mhernandez,98,ADJ GENESIS SAMPLES,978211,2/10/2021,2,outbound,,,,
mhernandez,98,ADJ PARTS UNLIMITED SAMPLE,982502,2/26/2021,2,outbound,,,,
mhernandez,98,GENESIS SAMPLES 2/09,978416,2/10/2021,2,outbound,,,,
mhernandez,98,KONA SANDSTONE SAMPLE,979744,2/16/2021,2,outbound,,,,
mhernandez,98,PARTS UNLIMITED SAMPLE,982732,2/26/2021,2,outbound,,,,
mhernandez,98,SAMPLE BOOKS 2/09,978182,2/9/2021,2,outbound,,,,
mhernandez,98,STO0153827,981151,2/23/2021,2,outbound,,,,
mhernandez,98,STO0154068,980986,2/22/2021,2,outbound,,,,
mhernandez,98,STO0154202,975005,2/2/2021,2,outbound,,,,
mhernandez,98,STO0154273,975232,2/1/2021,2,outbound,,,,
mhernandez,98,STO0154932  STO0155851,977824,2/8/2021,2,outbound,,,,
mhernandez,98,STO0155027,977636,2/15/2021,2,outbound,,,,
mhernandez,98,STO0155181,976146,2/19/2021,2,outbound,,,,
mhernandez,98,STO0155311,981886,2/25/2021,2,outbound,,,,
mhernandez,98,STO0155520,975881,2/1/2021,2,outbound,,,,
mhernandez,98,STO0155645,975233,2/1/2021,2,outbound,,,,
mhernandez,98,STO0155792,977724,2/9/2021,2,outbound,,,,
mhernandez,98,STO0155805,967000,2/4/2021,2,outbound,,,,
mhernandez,98,STO0155816,978122,2/8/2021,2,outbound,,,,
mhernandez,98,STO0155884,975636,2/1/2021,2,outbound,,,,
mhernandez,98,STO0155925,977900,2/19/2021,2,outbound,,,,
mhernandez,98,STO0155998,981887,2/25/2021,2,outbound,,,,
mhernandez,98,STO0156091,982303,2/25/2021,2,outbound,,,,
mhernandez,98,STO0156309,977910,2/8/2021,2,outbound,,,,
mhernandez,98,STO0156337,977725,2/5/2021,2,outbound,,,,
mhernandez,98,STO0156437,977663,2/8/2021,2,outbound,,,,
mhernandez,98,STO0156467,977825,2/8/2021,2,outbound,,,,
mhernandez,98,STO0156471,980926,2/23/2021,2,outbound,,,,
mhernandez,98,STO0156483,982107,2/26/2021,2,outbound,,,,
mhernandez,98,STO0156523,980175,2/17/2021,2,outbound,,,,
mhernandez,98,STO0156528,977726,2/5/2021,2,outbound,,,,
mhernandez,98,STO0156593,974956,2/19/2021,2,outbound,,,,
mhernandez,98,STO0156610,975235,2/3/2021,2,outbound,,,,
mhernandez,98,STO0156641,975562,2/15/2021,2,outbound,,,,
mhernandez,98,STO0156643,979482,2/15/2021,2,outbound,,,,
mhernandez,98,STO0156657,977642,2/5/2021,2,outbound,,,,
mhernandez,98,STO0156668,977826,2/8/2021,2,outbound,,,,
mhernandez,98,STO0156695,976249,2/1/2021,2,outbound,,,,
mhernandez,98,STO0156703,976250,2/1/2021,2,outbound,,,,
mhernandez,98,STO0156704,975733,2/2/2021,2,outbound,,,,
mhernandez,98,STO0156707,980942,2/19/2021,2,outbound,,,,
mhernandez,98,STO0156708,975854,2/2/2021,2,outbound,,,,
mhernandez,98,STO0156710,976115,2/1/2021,2,outbound,,,,
mhernandez,98,STO0156711,976313,2/2/2021,2,outbound,,,,
mhernandez,98,STO0156712,976166,2/4/2021,2,outbound,,,,
mhernandez,98,STO0156713,981152,2/24/2021,2,outbound,,,,
mhernandez,98,STO0156716,976251,2/2/2021,2,outbound,,,,
mhernandez,98,STO0156717,975855,2/1/2021,2,outbound,,,,
mhernandez,98,STO0156720,976116,2/1/2021,2,outbound,,,,
mhernandez,98,STO0156723,976147,2/2/2021,2,outbound,,,,
mhernandez,98,STO0156726,976252,2/1/2021,2,outbound,,,,
mhernandez,98,STO0156727,976214,2/2/2021,2,outbound,,,,
mhernandez,98,"STO0156729, 31-32",976226,2/1/2021,2,outbound,,,,
mhernandez,98,STO0156730,976256,2/2/2021,2,outbound,,,,
mhernandez,98,STO0156733,976253,2/1/2021,2,outbound,,,,
mhernandez,98,STO0156736,976314,2/16/2021,2,outbound,,,,
mhernandez,98,"STO0156738,40",976307,2/2/2021,2,outbound,,,,
mhernandez,98,STO0156739,976308,2/2/2021,2,outbound,,,,
mhernandez,98,STO0156743,976309,2/2/2021,2,outbound,,,,
mhernandez,98,STO0156744,976310,2/2/2021,2,outbound,,,,
mhernandez,98,STO0156745,976315,2/2/2021,2,outbound,,,,
mhernandez,98,STO0156747,976348,2/2/2021,2,outbound,,,,
mhernandez,98,STO0156748,976316,2/3/2021,2,outbound,,,,
mhernandez,98,STO0156749,976370,2/2/2021,2,outbound,,,,
mhernandez,98,STO0156749 ADD ON,976374,2/2/2021,2,outbound,,,,
mhernandez,98,STO0156757 & 762,976544,2/2/2021,2,outbound,,,,
mhernandez,98,STO0156759,976545,2/5/2021,2,outbound,,,,
mhernandez,98,STO0156760,976546,2/5/2021,2,outbound,,,,
mhernandez,98,STO0156761,976547,2/2/2021,2,outbound,,,,
mhernandez,98,STO0156765,978021,2/8/2021,2,outbound,,,,
mhernandez,98,STO0156766,976752,2/3/2021,2,outbound,,,,
mhernandez,98,STO0156767,976623,2/4/2021,2,outbound,,,,
mhernandez,98,STO0156769,976568,2/3/2021,2,outbound,,,,
mhernandez,98,STO0156771,976567,2/4/2021,2,outbound,,,,
mhernandez,98,STO0156773,976624,2/2/2021,2,outbound,,,,
mhernandez,98,STO0156776,976753,2/3/2021,2,outbound,,,,
mhernandez,98,STO0156777,976754,2/3/2021,2,outbound,,,,
mhernandez,98,STO0156780,976772,2/4/2021,2,outbound,,,,
mhernandez,98,STO0156799,977465,2/4/2021,2,outbound,,,,
mhernandez,98,STO0156801,977257,2/8/2021,2,outbound,,,,
mhernandez,98,STO0156802,976850,2/4/2021,2,outbound,,,,
mhernandez,98,STO0156803,981039,2/22/2021,2,outbound,,,,
mhernandez,98,STO0156804,977181,2/19/2021,2,outbound,,,,
mhernandez,98,STO0156807,977466,2/4/2021,2,outbound,,,,
mhernandez,98,STO0156814,977258,2/4/2021,2,outbound,,,,
mhernandez,98,STO0156818,977532,2/10/2021,2,outbound,,,,
mhernandez,98,STO0156821,977259,2/4/2021,2,outbound,,,,
mhernandez,98,STO0156824,977376,2/4/2021,2,outbound,,,,
mhernandez,98,"STO0156825,6",977324,2/4/2021,2,outbound,,,,
mhernandez,98,STO0156828,977467,2/4/2021,2,outbound,,,,
mhernandez,98,STO0156830,977325,2/4/2021,2,outbound,,,,
mhernandez,98,STO0156833,977764,2/10/2021,2,outbound,,,,
mhernandez,98,STO0156834,977602,2/9/2021,2,outbound,,,,
mhernandez,98,STO0156836,977533,2/4/2021,2,outbound,,,,
mhernandez,98,STO0156838,977482,2/4/2021,2,outbound,,,,
mhernandez,98,STO0156839,978765,2/15/2021,2,outbound,,,,
mhernandez,98,STO0156847,977664,2/5/2021,2,outbound,,,,
mhernandez,98,STO0156853,977603,2/9/2021,2,outbound,,,,
mhernandez,98,STO0156854,980131,2/19/2021,2,outbound,,,,
mhernandez,98,STO0156856,977604,2/5/2021,2,outbound,,,,
mhernandez,98,STO0156857,977637,2/5/2021,2,outbound,,,,
mhernandez,98,STO0156859,978055,2/8/2021,2,outbound,,,,
mhernandez,98,"STO0156860, 889-890",977765,2/5/2021,2,outbound,,,,
mhernandez,98,STO0156862& sto0156632,977665,2/9/2021,2,outbound,,,,
mhernandez,98,STO0156863 & 67,977666,2/8/2021,2,outbound,,,,
mhernandez,98,STO0156869,980895,2/19/2021,2,outbound,,,,
mhernandez,98,STO0156872,977667,2/8/2021,2,outbound,,,,
mhernandez,98,STO0156875,977668,2/8/2021,2,outbound,,,,
mhernandez,98,STO0156879,977727,2/8/2021,2,outbound,,,,
mhernandez,98,STO0156880,977827,2/10/2021,2,outbound,,,,
mhernandez,98,"STO0156886, 156884, 156886",977728,2/10/2021,2,outbound,,,,
mhernandez,98,STO0156887,977755,2/16/2021,2,outbound,,,,
mhernandez,98,STO0156891 & 93,977766,2/9/2021,2,outbound,,,,
mhernandez,98,STO0156896,977828,2/8/2021,2,outbound,,,,
mhernandez,98,STO0156897,977768,2/8/2021,2,outbound,,,,
mhernandez,98,STO0156898,977829,2/8/2021,2,outbound,,,,
mhernandez,98,STO0156899,977830,2/8/2021,2,outbound,,,,
mhernandez,98,STO0156903,978500,2/10/2021,2,outbound,,,,
mhernandez,98,STO0156907,978199,2/9/2021,2,outbound,,,,
mhernandez,98,STO0156910,977897,2/8/2021,2,outbound,,,,
mhernandez,98,STO0156911,977911,2/8/2021,2,outbound,,,,
mhernandez,98,STO0156914,978123,2/10/2021,2,outbound,,,,
mhernandez,98,STO0156917,978023,2/8/2021,2,outbound,,,,
mhernandez,98,STO0156918,978024,2/8/2021,2,outbound,,,,
mhernandez,98,STO0156919-21 & 24-25,978110,2/11/2021,2,outbound,,,,
mhernandez,98,STO0156923,978501,2/10/2021,2,outbound,,,,
mhernandez,98,STO0156927,981888,2/24/2021,2,outbound,,,,
mhernandez,98,STO0156929,978088,2/10/2021,2,outbound,,,,
mhernandez,98,"STO0156930, STO0157078",980146,2/17/2021,2,outbound,,,,
mhernandez,98,STO0156935,978283,2/10/2021,2,outbound,,,,
mhernandez,98,STO0156936,978332,2/9/2021,2,outbound,,,,
mhernandez,98,STO0156939,978920,2/12/2021,2,outbound,,,,
mhernandez,98,STO0156940,978200,2/9/2021,2,outbound,,,,
mhernandez,98,STO0156941,980864,2/19/2021,2,outbound,,,,
mhernandez,98,STO0156942,978333,2/9/2021,2,outbound,,,,
mhernandez,98,STO0156958,978267,2/11/2021,2,outbound,,,,
mhernandez,98,STO0156959,978916,2/11/2021,2,outbound,,,,
mhernandez,98,STO0156963,978268,2/10/2021,2,outbound,,,,
mhernandez,98,STO0156965,978284,2/12/2021,2,outbound,,,,
mhernandez,98,STO0156966,978285,2/10/2021,2,outbound,,,,
mhernandez,98,"STO0156967,72,73",978305,2/10/2021,2,outbound,,,,
mhernandez,98,STO0156975,978308,2/15/2021,2,outbound,,,,
mhernandez,98,STO0156978,978963,2/15/2021,2,outbound,,,,
mhernandez,98,STO0156979,978957,2/15/2021,2,outbound,,,,
mhernandez,98,STO0156981-83,978331,2/9/2021,2,outbound,,,,
mhernandez,98,STO0156986,979809,2/16/2021,2,outbound,,,,
mhernandez,98,STO0156987,978502,2/10/2021,2,outbound,,,,
mhernandez,98,STO0157001,978972,2/24/2021,2,outbound,,,,
mhernandez,98,STO0157003,978940,2/12/2021,2,outbound,,,,
mhernandez,98,"STO0157006,10,11",979002,2/11/2021,2,outbound,,,,
mhernandez,98,STO0157012,978913,2/11/2021,2,outbound,,,,
mhernandez,98,STO0157019,979003,2/11/2021,2,outbound,,,,
mhernandez,98,STO0157023,979012,2/11/2021,2,outbound,,,,
mhernandez,98,STO0157026,978924,2/11/2021,2,outbound,,,,
mhernandez,98,STO0157028,978678,2/11/2021,2,outbound,,,,
mhernandez,98,STO0157029,978766,2/12/2021,2,outbound,,,,
mhernandez,98,STO0157036,978781,2/12/2021,2,outbound,,,,
mhernandez,98,STO0157036 ADD-ON,979302,2/12/2021,2,outbound,,,,
mhernandez,98,STO0157038,978782,2/12/2021,2,outbound,,,,
mhernandez,98,STO0157040,979273,2/12/2021,2,outbound,,,,
mhernandez,98,STO0157041,978783,2/11/2021,2,outbound,,,,
mhernandez,98,STO0157042,979334,2/12/2021,2,outbound,,,,
mhernandez,98,STO0157051,978962,2/11/2021,2,outbound,,,,
mhernandez,98,STO0157054,979833,2/22/2021,2,outbound,,,,
mhernandez,98,STO0157055,979001,2/12/2021,2,outbound,,,,
mhernandez,98,STO0157059,979023,2/16/2021,2,outbound,,,,
mhernandez,98,STO0157061,979360,2/12/2021,2,outbound,,,,
mhernandez,98,"STO0157064,5,6",979483,2/16/2021,2,outbound,,,,
mhernandez,98,STO0157076,981613,2/23/2021,2,outbound,,,,
mhernandez,98,STO0157079,979234,2/15/2021,2,outbound,,,,
mhernandez,98,STO0157083,979317,2/16/2021,2,outbound,,,,
mhernandez,98,STO0157084,979484,2/16/2021,2,outbound,,,,
mhernandez,98,STO0157089,979318,2/16/2021,2,outbound,,,,
mhernandez,98,STO0157090,979354,2/16/2021,2,outbound,,,,
mhernandez,98,STO0157093,979372,2/12/2021,2,outbound,,,,
mhernandez,98,STO0157094,979485,2/15/2021,2,outbound,,,,
mhernandez,98,STO0157096,979486,2/17/2021,2,outbound,,,,
mhernandez,98,STO0157102,979780,2/16/2021,2,outbound,,,,
mhernandez,98,STO0157110,979787,2/16/2021,2,outbound,,,,
mhernandez,98,STO0157117,979879,2/17/2021,2,outbound,,,,
mhernandez,98,STO0157119,979815,2/18/2021,2,outbound,,,,
mhernandez,98,STO0157120,979898,2/17/2021,2,outbound,,,,
mhernandez,98,STO0157121,979880,2/17/2021,2,outbound,,,,
mhernandez,98,STO0157124,979899,2/16/2021,2,outbound,,,,
mhernandez,98,STO0157128,979896,2/16/2021,2,outbound,,,,
mhernandez,98,STO0157132,979920,2/17/2021,2,outbound,,,,
mhernandez,98,STO0157141,980031,2/18/2021,2,outbound,,,,
mhernandez,98,STO0157142,980032,2/18/2021,2,outbound,,,,
mhernandez,98,STO0157143,980033,2/18/2021,2,outbound,,,,
mhernandez,98,STO0157144,980034,2/24/2021,2,outbound,,,,
mhernandez,98,STO0157145,980927,2/19/2021,2,outbound,,,,
mhernandez,98,STO0157146,980035,2/17/2021,2,outbound,,,,
mhernandez,98,STO0157148,979925,2/17/2021,2,outbound,,,,
mhernandez,98,STO0157153,980036,2/18/2021,2,outbound,,,,
mhernandez,98,STO0157164,980109,2/24/2021,2,outbound,,,,
mhernandez,98,"STO0157174,5",980181,2/17/2021,2,outbound,,,,
mhernandez,98,STO0157185,981346,2/25/2021,2,outbound,,,,
mhernandez,98,STO0157190,981153,2/22/2021,2,outbound,,,,
mhernandez,98,STO0157204,982093,2/25/2021,2,outbound,,,,
mhernandez,98,STO0157211,980865,2/19/2021,2,outbound,,,,
mhernandez,98,STO0157213,980873,2/19/2021,2,outbound,,,,
mhernandez,98,STO0157215,980866,2/19/2021,2,outbound,,,,
mhernandez,98,STO0157223,980987,2/22/2021,2,outbound,,,,
mhernandez,98,STO0157231,981154,2/22/2021,2,outbound,,,,
mhernandez,98,STO0157239,981011,2/22/2021,2,outbound,,,,
mhernandez,98,STO0157241,981031,2/22/2021,2,outbound,,,,
mhernandez,98,STO0157242,981040,2/22/2021,2,outbound,,,,
mhernandez,98,STO0157243,981033,2/23/2021,2,outbound,,,,
mhernandez,98,STO0157245,981032,2/23/2021,2,outbound,,,,
mhernandez,98,STO0157248,981155,2/23/2021,2,outbound,,,,
mhernandez,98,STO0157249,981156,2/23/2021,2,outbound,,,,
mhernandez,98,STO0157251,981157,2/22/2021,2,outbound,,,,
mhernandez,98,STO0157252,981641,2/24/2021,2,outbound,,,,
mhernandez,98,STO0157253,981158,2/23/2021,2,outbound,,,,
mhernandez,98,STO0157255,981159,2/23/2021,2,outbound,,,,
mhernandez,98,STO0157256,981160,2/23/2021,2,outbound,,,,
mhernandez,98,STO0157258,981161,2/22/2021,2,outbound,,,,
mhernandez,98,STO0157259,981162,2/22/2021,2,outbound,,,,
mhernandez,98,STO0157264,981179,2/22/2021,2,outbound,,,,
mhernandez,98,STO0157267,981208,2/25/2021,2,outbound,,,,
mhernandez,98,STO0157272,981347,2/22/2021,2,outbound,,,,
mhernandez,98,STO0157275,981735,2/23/2021,2,outbound,,,,
mhernandez,98,STO0157278,981484,2/24/2021,2,outbound,,,,
mhernandez,98,STO0157279,981889,2/24/2021,2,outbound,,,,
mhernandez,98,STO0157288,981614,2/24/2021,2,outbound,,,,
mhernandez,98,STO0157289,981576,2/24/2021,2,outbound,,,,
mhernandez,98,STO0157290,981577,2/23/2021,2,outbound,,,,
mhernandez,98,STO0157291,981578,2/24/2021,2,outbound,,,,
mhernandez,98,STO0157295,981579,2/24/2021,2,outbound,,,,
mhernandez,98,STO0157296,981580,2/24/2021,2,outbound,,,,
mhernandez,98,STO0157299,981581,2/25/2021,2,outbound,,,,
mhernandez,98,STO0157302,981582,2/23/2021,2,outbound,,,,
mhernandez,98,"STO0157303,34",981917,2/24/2021,2,outbound,,,,
mhernandez,98,STO0157304,981583,2/23/2021,2,outbound,,,,
mhernandez,98,STO0157311,981616,2/24/2021,2,outbound,,,,
mhernandez,98,STO0157312,981645,2/23/2021,2,outbound,,,,
mhernandez,98,STO0157318,982638,2/26/2021,2,outbound,,,,
mhernandez,98,STO0157319,981625,2/23/2021,2,outbound,,,,
mhernandez,98,STO0157320-22,981653,2/24/2021,2,outbound,,,,
mhernandez,98,STO0157325,981712,2/24/2021,2,outbound,,,,
mhernandez,98,STO0157327,981689,2/24/2021,2,outbound,,,,
mhernandez,98,STO0157330,981723,2/23/2021,2,outbound,,,,
mhernandez,98,STO0157331,981717,2/24/2021,2,outbound,,,,
mhernandez,98,STO0157332,981736,2/24/2021,2,outbound,,,,
mhernandez,98,STO0157332 ADD ON,981737,2/24/2021,2,outbound,,,,
mhernandez,98,STO0157333,982018,2/24/2021,2,outbound,,,,
mhernandez,98,STO0157336,981753,2/24/2021,2,outbound,,,,
mhernandez,98,STO0157337,981754,2/24/2021,2,outbound,,,,
mhernandez,98,STO0157341,981867,2/23/2021,2,outbound,,,,
mhernandez,98,STO0157342,981890,2/26/2021,2,outbound,,,,
mhernandez,98,STO0157346,981891,2/25/2021,2,outbound,,,,
mhernandez,98,STO0157348,981892,2/24/2021,2,outbound,,,,
mhernandez,98,STO0157349,981909,2/24/2021,2,outbound,,,,
mhernandez,98,STO0157352 & 56-60,982019,2/24/2021,2,outbound,,,,
mhernandez,98,STO0157373,982094,2/24/2021,2,outbound,,,,
mhernandez,98,STO0157381,982181,2/25/2021,2,outbound,,,,
mhernandez,98,STO0157388,982639,2/26/2021,2,outbound,,,,
mhernandez,98,STO0157389,982201,2/26/2021,2,outbound,,,,
mhernandez,98,STO0157394,982512,2/25/2021,2,outbound,,,,
mhernandez,98,STO0157406,982682,2/26/2021,2,outbound,,,,
mhernandez,98,STO0157410,982679,2/26/2021,2,outbound,,,,
mhernandez,98,STO0157412,982458,2/26/2021,2,outbound,,,,
mhernandez,98,STO0157417,982476,2/25/2021,2,outbound,,,,
mhernandez,98,STO0157421,982497,2/25/2021,2,outbound,,,,
mhernandez,98,STO0157431,982590,2/26/2021,2,outbound,,,,
mhernandez,98,STO0157432,982612,2/26/2021,2,outbound,,,,
mhernandez,98,STO0157436,982713,2/26/2021,2,outbound,,,,
mhernandez,98,STO0157437,982624,2/26/2021,2,outbound,,,,
mhernandez,98,STO0157438,982623,2/26/2021,2,outbound,,,,
mhernandez,98,STO0157447,982710,2/26/2021,2,outbound,,,,
mhernandez,98,TSFTN02192021,979642,2/23/2021,2,outbound,,,,
mhernandez,98,TSFTN02192021 - ADD ON 2,981545,2/23/2021,2,outbound,,,,
mhernandez,98,VARIOUS ORDERS,978117,2/9/2021,2,outbound,,,,
mhernandez,98,VARIOUS ORDERS 2/23,981584,2/23/2021,2,outbound,,,,
renesi,286,1019455886,977928,2/10/2021,2,outbound,,,,
renesi,286,1019455886,979699,2/17/2021,2,outbound,,,,
renesi,286,1619207065,977631,2/8/2021,2,outbound,,,,
renesi,286,1619207065,979650,2/16/2021,2,outbound,,,,
renesi,286,1619209156,981248,2/26/2021,2,outbound,,,,
renesi,286,1820133912,977742,2/9/2021,2,outbound,,,,
renesi,286,1820133912,979700,2/17/2021,2,outbound,,,,
renesi,286,1820135864,981249,2/26/2021,2,outbound,,,,
renesi,286,1970593249,977743,2/9/2021,2,outbound,,,,
